country,year, gdp_for_year ($) ,gdp_per_capita ($)
Argentina,1989,"76,636,898,036",2670
Argentina,1989,"76,636,898,036",2670
Argentina,1989,"76,636,898,036",2670
Argentina,1989,"76,636,898,036",2670
Argentina,1989,"76,636,898,036",2670
Argentina,1989,"76,636,898,036",2670
Argentina,1989,"76,636,898,036",2670
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1990,"141,352,368,715",4859
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1991,"189,719,984,268",6404
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1992,"228,788,617,202",7615
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1993,"236,741,715,015",7768
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1994,"257,440,000,000",8328
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1995,"258,031,750,000",8232
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1996,"272,149,750,000",8563
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1997,"292,859,000,000",9057
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1998,"298,948,250,000",9126
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,1999,"283,523,000,000",8546
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2000,"284,203,750,000",8462
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2001,"268,696,750,000",7900
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2002,"97,724,004,252",2840
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2003,"127,586,973,492",3668
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2004,"164,657,930,453",4683
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2005,"198,737,095,012",5590
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2006,"232,557,260,817",6475
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2007,"287,530,508,431",7918
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2008,"361,558,037,110",9843
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2009,"332,976,484,578",8961
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2010,"423,627,422,092",11273
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2011,"530,163,281,575",13946
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2012,"545,982,375,701",14203
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2013,"552,025,140,252",14206
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2014,"526,319,673,732",13400
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Argentina,2015,"594,749,285,413",14981
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1990,"2,256,838,858",756
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1991,"2,068,526,522",640
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1992,"1,272,577,456",385
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1993,"1,201,313,201",357
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1994,"1,315,158,670",387
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1995,"1,468,317,350",426
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1996,"1,596,968,913",458
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1997,"1,639,492,424",465
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1998,"1,893,726,437",532
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,1999,"1,845,482,181",515
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2000,"1,911,563,665",530
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2001,"2,118,467,913",587
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2002,"2,376,335,048",788
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2003,"2,807,061,009",928
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2006,"6,384,451,606",2310
Armenia,2007,"9,206,301,700",3366
Armenia,2007,"9,206,301,700",3366
Armenia,2007,"9,206,301,700",3366
Armenia,2007,"9,206,301,700",3366
